article_id,factor_id,score
39,14508,0.9576756954193115
39,16828,0.6247446537017822
39,17231,4.5573930740356445
39,17661,0.9181370139122009
39,20331,0.8157362937927246
39,30228,2.033198833465576
39,30409,0.8159025311470032
39,31115,0.8123078942298889
39,32370,0.7987422943115234
39,32695,5.28945255279541
40,1729,2.2230238914489746
40,7871,0.9516749382019043
40,8381,1.0136154890060425
40,9824,0.9827300310134888
40,10354,0.9906067848205566
40,11235,5.0910491943359375
40,11885,6.5896430015563965
40,13949,2.0962469577789307
40,16924,1.4287821054458618
40,21268,15.088809967041016
40,25648,4.240758895874023
40,31115,15.440973281860352
41,3654,3.195688009262085
41,13464,0.7657914161682129
41,13949,4.87762451171875
41,14524,1.1258931159973145
41,14837,1.410559892654419
41,15263,6.698864459991455
41,18113,14.158302307128906
41,20126,2.216007709503174
41,20331,2.447542667388916
41,20458,6.023150444030762
41,23095,7.305886745452881
41,23568,2.416625499725342
41,26937,5.60501766204834
41,28706,2.1373252868652344
41,28869,4.976003646850586
41,30228,0.9382826685905457
41,30409,3.2339913845062256
41,31048,27.3284854888916
41,31791,0.6807002425193787
42,3808,0.8888731002807617
42,9618,0.31634071469306946
42,11797,1.5538196563720703
42,15682,0.7863255143165588
42,18484,6.62745475769043
42,21671,1.5912963151931763
42,23592,0.7048180103302002
42,30831,0.5461549758911133
43,5309,2.249858856201172
43,5822,2.5865092277526855
43,7642,0.7894371747970581
43,10708,0.7834747433662415
43,11797,0.5992537140846252
43,13814,3.732140064239502
43,13949,1.350862741470337
43,15106,3.9987199306488037
43,15356,3.304708957672119
43,15843,1.4997859001159668
43,16828,0.8298048377037048
43,17009,1.0027101039886475
43,17350,0.7882469892501831
43,17454,19.977693557739258
43,17556,2.4001524448394775
43,18038,0.6964868903160095
43,18113,0.8542435169219971
43,21268,0.7430201172828674
43,21451,0.587624192237854
