article_id,UMAP1,UMAP2
397,-0.20241109582112982,-8.909382527611626
398,-1.2625336155526514,-3.8773314411858446
399,-4.336245726072061,4.087577158667671
400,1.4466308846838598,3.7883186881323927
401,2.04427914766146,-1.6110555584648973
402,-3.317483137571084,-4.938527768395318
403,-1.251044283830392,-1.4614352638939745
404,2.564068366564048,1.3154355232497328
405,-2.9814812645547266,-3.5661503727654345
406,-0.2983943030469294,0.10591941521369153
407,-0.24910850378202154,-5.753849213860406
408,1.8327086463339453,-1.639003937981499
409,5.196766664064658,6.022831732489692
410,-4.480879257642496,3.653597885825264
411,2.56804828790499,3.7009997908850782
412,-2.8862359032266016,2.514023119666206
413,0.34071545747591303,0.34390902713738614
414,-2.8855692848794336,3.754397923209297
415,-0.7382953122489329,15.54823618576728
416,1.418529440439475,1.9887632672568434
417,3.9261420264608984,1.7423230950614088
418,2.964940358675254,3.0600238387366407
419,-0.9782361194722529,1.1107953135748976
420,-2.8376159176461573,1.5783967320700758
421,-2.0979514822594996,-5.159300034783257
422,2.9209218516714697,1.481087261893379
423,0.36402695325685785,2.0977011267920607
424,-0.1682423457734461,0.15097394035063916
425,-4.038169334851968,-4.58190411879815
426,-5.847999762021768,5.1904681269904245
427,-4.02806086393522,2.0575763528128737
428,-0.08705587240384771,-1.7071914131859667
429,-2.7686626419656153,2.315741116263496
430,1.9106636538870458,-3.2414760048607714
431,0.06855451015306757,0.19098984644614392
432,-1.4417339667909022,1.1330084745665663
433,-0.7490606859557505,0.7082062010546797
434,-0.03576011511014654,0.6474727784176939
435,-1.8770933851830836,0.22009477958880597
436,-1.7760955795876856,-3.0039629395226366
437,-3.460706661664712,-4.655602162621392
438,0.9777187600500707,0.9661255423804396
439,-2.4340593323342676,-4.114363854668511
440,0.15752535013033198,1.4543625061293715
441,1.6230748191244726,-0.8272381479958422
442,-0.728192086540925,-6.480710690758599
443,0.2228486433394079,0.7601011936446302
444,-0.2360977038972254,-4.480778878472222
445,-3.6561569676034327,-4.1485869343499076
446,0.6030688777334814,0.025214815594779783
447,-0.21020723434613897,-9.024451916954888
448,-0.19934518190549566,-3.4582290108422167
449,2.1386123195059423,-0.9342048819283373
450,1.2458429828055029,0.44105586231552296
451,4.712820340669882,5.015419775702583
452,1.0911916985876684,1.379692727782356
453,-1.3546204671494837,-1.512999242089165
454,-3.859823177777993,-6.504451936028374
455,4.569937039888632,4.834253603674995
456,-0.5543951972851704,-4.013956254265679
457,-3.8856586918465967,1.966504389502632
458,2.663512040651572,-2.155363982460869
459,-1.1165132627122278,-3.962989991448296
460,3.619958211458457,6.285224730231391
461,-5.077134798490274,4.2935002391120065
462,-0.7882442727916117,-7.476253217003716
463,-0.47866194250510885,-3.362441962502373
464,2.032445241487754,10.119195276953803
465,-2.4827680096261378,-3.2260791714409716
