E3,Magnitude,.draw,PC1,PC2
-1.426,-0.05405506035816719,32,-6.077943230974075,-0.7668768476226351
-1.119,-0.34523573852887535,32,-6.077943230974075,-0.7668768476226351
-1.015,-0.4059851633317851,32,-6.077943230974075,-0.7668768476226351
-0.935,-0.4386278332808664,32,-6.077943230974075,-0.7668768476226351
-0.927,-0.4412222125636865,32,-6.077943230974075,-0.7668768476226351
-0.807,-0.46580858286412846,32,-6.077943230974075,-0.7668768476226351
-0.803,-0.46617344076738526,32,-6.077943230974075,-0.7668768476226351
-0.803,-0.46617344076738526,32,-6.077943230974075,-0.7668768476226351
-0.793,-0.4669595355913264,32,-6.077943230974075,-0.7668768476226351
-0.702,-0.46593409721303247,32,-6.077943230974075,-0.7668768476226351
-0.576,-0.44075044676468556,32,-6.077943230974075,-0.7668768476226351
-0.455,-0.39149304658952944,32,-6.077943230974075,-0.7668768476226351
-0.432,-0.3794516128303776,32,-6.077943230974075,-0.7668768476226351
-0.265,-0.26868922728995825,32,-6.077943230974075,-0.7668768476226351
-0.262,-0.2663562350004358,32,-6.077943230974075,-0.7668768476226351
-0.182,-0.2002122181048044,32,-6.077943230974075,-0.7668768476226351
-0.178,-0.1967155801208751,32,-6.077943230974075,-0.7668768476226351
-0.021,-0.04719593672495085,32,-6.077943230974075,-0.7668768476226351
-0.015,-0.04105975336045965,32,-6.077943230974075,-0.7668768476226351
0.047,0.023838868481759742,32,-6.077943230974075,-0.7668768476226351
0.055,0.032393502369710475,32,-6.077943230974075,-0.7668768476226351
0.195,0.18673930201869546,32,-6.077943230974075,-0.7668768476226351
0.222,0.21712748589875477,32,-6.077943230974075,-0.7668768476226351
0.264,0.2644819313371721,32,-6.077943230974075,-0.7668768476226351
0.297,0.30161139117123337,32,-6.077943230974075,-0.7668768476226351
0.34,0.34965415008140693,32,-6.077943230974075,-0.7668768476226351
0.487,0.5073027644784114,32,-6.077943230974075,-0.7668768476226351
0.665,0.6722903053937217,32,-6.077943230974075,-0.7668768476226351
0.764,0.7454610704801227,32,-6.077943230974075,-0.7668768476226351
1.023,0.8673106234136281,32,-6.077943230974075,-0.7668768476226351
1.132,0.8919047097611696,32,-6.077943230974075,-0.7668768476226351
1.133,0.8920655054825101,32,-6.077943230974075,-0.7668768476226351
1.342,0.9036311480692572,32,-6.077943230974075,-0.7668768476226351
1.465,0.8941333134594397,32,-6.077943230974075,-0.7668768476226351
1.472,0.8933247208152213,32,-6.077943230974075,-0.7668768476226351
2.086,0.7466666053208015,32,-6.077943230974075,-0.7668768476226351
2.367,0.6512784475114757,32,-6.077943230974075,-0.7668768476226351
-1.917,-0.3621152201486126,33,-0.11898397616156088,-6.075581381471393
-1.724,-0.4488034686578083,33,-0.11898397616156088,-6.075581381471393
-1.426,-0.5764859259394656,33,-0.11898397616156088,-6.075581381471393
-1.119,-0.6689348585283458,33,-0.11898397616156088,-6.075581381471393
-1.015,-0.6842919489601511,33,-0.11898397616156088,-6.075581381471393
-0.935,-0.6892595050165903,33,-0.11898397616156088,-6.075581381471393
-0.927,-0.6894091673356803,33,-0.11898397616156088,-6.075581381471393
-0.807,-0.683862778572424,33,-0.11898397616156088,-6.075581381471393
-0.803,-0.6834252515105997,33,-0.11898397616156088,-6.075581381471393
-0.803,-0.6834252515105997,33,-0.11898397616156088,-6.075581381471393
-0.793,-0.6822598945234525,33,-0.11898397616156088,-6.075581381471393
-0.702,-0.6669702902273301,33,-0.11898397616156088,-6.075581381471393
-0.576,-0.6319292925036344,33,-0.11898397616156088,-6.075581381471393
-0.455,-0.5831981589017315,33,-0.11898397616156088,-6.075581381471393
-0.432,-0.5722695103054516,33,-0.11898397616156088,-6.075581381471393
-0.265,-0.4763617297138641,33,-0.11898397616156088,-6.075581381471393
-0.262,-0.47436349356859203,33,-0.11898397616156088,-6.075581381471393
-0.182,-0.417238958775905,33,-0.11898397616156088,-6.075581381471393
-0.178,-0.4141807585215878,33,-0.11898397616156088,-6.075581381471393
-0.021,-0.2773371660391911,33,-0.11898397616156088,-6.075581381471393
-0.015,-0.2714138073707348,33,-0.11898397616156088,-6.075581381471393
0.047,-0.20697101495757708,33,-0.11898397616156088,-6.075581381471393
0.055,-0.19821608130342847,33,-0.11898397616156088,-6.075581381471393
0.195,-0.02815228126377171,33,-0.11898397616156088,-6.075581381471393
0.222,0.008381578379656108,33,-0.11898397616156088,-6.075581381471393
0.264,0.0675645010316392,33,-0.11898397616156088,-6.075581381471393
0.297,0.1159820326948161,33,-0.11898397616156088,-6.075581381471393
0.34,0.18132560548458268,33,-0.11898397616156088,-6.075581381471393
0.487,0.41634086632959133,33,-0.11898397616156088,-6.075581381471393
0.665,0.6970505466748373,33,-0.11898397616156088,-6.075581381471393
0.764,0.8377985160546758,33,-0.11898397616156088,-6.075581381471393
1.023,1.119239711262324,33,-0.11898397616156088,-6.075581381471393
1.132,1.2004328386397973,33,-0.11898397616156088,-6.075581381471393
1.133,1.2010790786676016,33,-0.11898397616156088,-6.075581381471393
1.342,1.300729709243522,33,-0.11898397616156088,-6.075581381471393
1.465,1.3308665604627048,33,-0.11898397616156088,-6.075581381471393
1.472,1.331985267616879,33,-0.11898397616156088,-6.075581381471393
2.086,1.1695527739530514,33,-0.11898397616156088,-6.075581381471393
2.367,0.9348680735085964,33,-0.11898397616156088,-6.075581381471393
-1.917,1.2987064331041727,34,5.170488583602051,1.4193267400569782
-1.724,0.8362622133513037,34,5.170488583602051,1.4193267400569782
-1.426,0.17441990617540282,34,5.170488583602051,1.4193267400569782
-1.119,-0.36356554772991606,34,5.170488583602051,1.4193267400569782
-1.015,-0.4960371176667558,34,5.170488583602051,1.4193267400569782
-0.935,-0.5747556152476531,34,5.170488583602051,1.4193267400569782
-0.927,-0.5813585437838217,34,5.170488583602051,1.4193267400569782
-0.807,-0.6502331061523798,34,5.170488583602051,1.4193267400569782
-0.803,-0.6515243196556834,34,5.170488583602051,1.4193267400569782
-0.803,-0.6515243196556834,34,5.170488583602051,1.4193267400569782
-0.793,-0.6544637561427872,34,5.170488583602051,1.4193267400569782
-0.702,-0.6638279325976525,34,5.170488583602051,1.4193267400569782
-0.576,-0.6351916134465854,34,5.170488583602051,1.4193267400569782
-0.455,-0.5794695153968424,34,5.170488583602051,1.4193267400569782
-0.432,-0.5675111064329564,34,5.170488583602051,1.4193267400569782
-0.265,-0.48566413118152335,34,5.170488583602051,1.4193267400569782
-0.262,-0.48442805449398596,34,5.170488583602051,1.4193267400569782
-0.182,-0.45613226710066296,34,5.170488583602051,1.4193267400569782
-0.178,-0.45494673588435297,34,5.170488583602051,1.4193267400569782
-0.021,-0.4199069086688367,34,5.170488583602051,1.4193267400569782
-0.015,-0.41879852577924304,34,5.170488583602051,1.4193267400569782
0.047,-0.40724445942413295,34,5.170488583602051,1.4193267400569782
0.055,-0.40571061372018935,34,5.170488583602051,1.4193267400569782
0.195,-0.3742686298029894,34,5.170488583602051,1.4193267400569782
0.222,-0.3666582296204639,34,5.170488583602051,1.4193267400569782
0.264,-0.35340700063644315,34,5.170488583602051,1.4193267400569782
0.297,-0.34163791384040804,34,5.170488583602051,1.4193267400569782
0.34,-0.32448381710825513,34,5.170488583602051,1.4193267400569782
0.487,-0.2531951174181699,34,5.170488583602051,1.4193267400569782
0.665,-0.14729959768797546,34,5.170488583602051,1.4193267400569782
0.764,-0.07651985428794607,34,5.170488583602051,1.4193267400569782
1.023,0.1672190584815623,34,5.170488583602051,1.4193267400569782
1.132,0.302064509626833,34,5.170488583602051,1.4193267400569782
1.133,0.30340513256627266,34,5.170488583602051,1.4193267400569782
1.342,0.6245755806332836,34,5.170488583602051,1.4193267400569782
1.465,0.8480714730044742,34,5.170488583602051,1.4193267400569782
1.472,0.8614381979591398,34,5.170488583602051,1.4193267400569782
2.086,2.1992414768223143,34,5.170488583602051,1.4193267400569782
2.367,2.8486916526841135,34,5.170488583602051,1.4193267400569782
-1.917,0.955639114007816,35,-0.8614237965696382,-2.0768020213992617
-1.724,0.6039247691211198,35,-0.8614237965696382,-2.0768020213992617
-1.426,0.09443054869063162,35,-0.8614237965696382,-2.0768020213992617
-1.119,-0.3250007230707093,35,-0.8614237965696382,-2.0768020213992617
-1.015,-0.4298367737201191,35,-0.8614237965696382,-2.0768020213992617
-0.935,-0.49457782251673404,35,-0.8614237965696382,-2.0768020213992617
-0.927,-0.5002339121150888,35,-0.8614237965696382,-2.0768020213992617
-0.807,-0.5662785710917028,35,-0.8614237965696382,-2.0768020213992617
-0.803,-0.5678607128668589,35,-0.8614237965696382,-2.0768020213992617
-0.803,-0.5678607128668589,35,-0.8614237965696382,-2.0768020213992617
-0.793,-0.5716383978086957,35,-0.8614237965696382,-2.0768020213992617
-0.702,-0.5946801952340264,35,-0.8614237965696382,-2.0768020213992617
-0.576,-0.5952395609338494,35,-0.8614237965696382,-2.0768020213992617
-0.455,-0.5653895912041206,35,-0.8614237965696382,-2.0768020213992617
-0.432,-0.5566912398958065,35,-0.8614237965696382,-2.0768020213992617
-0.265,-0.4680056042988588,35,-0.8614237965696382,-2.0768020213992617
-0.262,-0.4660328319998023,35,-0.8614237965696382,-2.0768020213992617
-0.182,-0.40890968644347697,35,-0.8614237965696382,-2.0768020213992617
-0.178,-0.40582927386206114,35,-0.8614237965696382,-2.0768020213992617
-0.021,-0.2685947718608627,35,-0.8614237965696382,-2.0768020213992617
-0.015,-0.26272817528372644,35,-0.8614237965696382,-2.0768020213992617
0.047,-0.1995333996580394,35,-0.8614237965696382,-2.0768020213992617
0.055,-0.19104798764812836,35,-0.8614237965696382,-2.0768020213992617
0.195,-0.031863869244220716,35,-0.8614237965696382,-2.0768020213992617
0.222,8.423572409685229e-4,35,-0.8614237965696382,-2.0768020213992617
0.264,0.05269847301992196,35,-0.8614237965696382,-2.0768020213992617
0.297,0.09408539673938647,35,-0.8614237965696382,-2.0768020213992617
0.34,0.1485531181610473,35,-0.8614237965696382,-2.0768020213992617
0.487,0.3341401248165861,35,-0.8614237965696382,-2.0768020213992617
0.665,0.5435110242486617,35,-0.8614237965696382,-2.0768020213992617
0.764,0.6492309441702377,35,-0.8614237965696382,-2.0768020213992617
1.023,0.8796929724734781,35,-0.8614237965696382,-2.0768020213992617
1.132,0.9530209001372794,35,-0.8614237965696382,-2.0768020213992617
1.133,0.953620706093521,35,-0.8614237965696382,-2.0768020213992617
1.342,1.0656062476326256,35,-0.8614237965696382,-2.0768020213992617
1.465,1.1435075452074837,35,-0.8614237965696382,-2.0768020213992617
1.472,1.1487599504356654,35,-0.8614237965696382,-2.0768020213992617
2.086,1.8958050261073618,35,-0.8614237965696382,-2.0768020213992617
2.367,2.302117325141481,35,-0.8614237965696382,-2.0768020213992617
-1.917,-1.0135722023039948,36,3.2483391139784223,-2.0197507595383866
-1.724,-0.961867747445406,36,3.2483391139784223,-2.0197507595383866
-1.426,-0.8820339259539054,36,3.2483391139784223,-2.0197507595383866
-1.119,-0.7997890158938685,36,3.2483391139784223,-2.0197507595383866
-1.015,-0.7717666704248216,36,3.2483391139784223,-2.0197507595383866
-0.935,-0.7496047086182938,36,3.2483391139784223,-2.0197507595383866
-0.927,-0.7473401430433776,36,3.2483391139784223,-2.0197507595383866
-0.807,-0.7115702432095408,36,3.2483391139784223,-2.0197507595383866
-0.803,-0.7103004842330317,36,3.2483391139784223,-2.0197507595383866
-0.803,-0.7103004842330317,36,3.2483391139784223,-2.0197507595383866
-0.793,-0.7070988229194659,36,3.2483391139784223,-2.0197507595383866
-0.702,-0.675986691035354,36,3.2483391139784223,-2.0197507595383866
-0.576,-0.6260674171734729,36,3.2483391139784223,-2.0197507595383866
-0.455,-0.5697288660489465,36,3.2483391139784223,-2.0197507595383866
-0.432,-0.5580497905089273,36,3.2483391139784223,-2.0197507595383866
-0.265,-0.46339174709309644,36,3.2483391139784223,-2.0197507595383866
-0.262,-0.46152496956930383,36,3.2483391139784223,-2.0197507595383866
-0.182,-0.4094824603963542,36,3.2483391139784223,-2.0197507595383866
-0.178,-0.4067655645169328,36,3.2483391139784223,-2.0197507595383866
-0.021,-0.2914270907396043,36,3.2483391139784223,-2.0197507595383866
-0.015,-0.28668093194856514,36,3.2483391139784223,-2.0197507595383866
0.047,-0.2363791944487236,36,3.2483391139784223,-2.0197507595383866
0.055,-0.22975375801434994,36,3.2483391139784223,-2.0197507595383866
0.195,-0.11313306837289937,36,3.2483391139784223,-2.0197507595383866
0.222,-0.09134162231163111,36,3.2483391139784223,-2.0197507595383866
0.264,-0.05850780478657026,36,3.2483391139784223,-2.0197507595383866
0.297,-0.03382769183821299,36,3.2483391139784223,-2.0197507595383866
0.34,-0.0034285536008731485,36,3.2483391139784223,-2.0197507595383866
0.487,0.08388190653252649,36,3.2483391139784223,-2.0197507595383866
0.665,0.1566956866934243,36,3.2483391139784223,-2.0197507595383866
0.764,0.1851281399862304,36,3.2483391139784223,-2.0197507595383866
1.023,0.2375438992526781,36,3.2483391139784223,-2.0197507595383866
1.132,0.25702488474466684,36,3.2483391139784223,-2.0197507595383866
1.133,0.2572080452361891,36,3.2483391139784223,-2.0197507595383866
1.342,0.29800150880650367,36,3.2483391139784223,-2.0197507595383866
1.465,0.324124395026361,36,3.2483391139784223,-2.0197507595383866
1.472,0.3256531449596569,36,3.2483391139784223,-2.0197507595383866
2.086,0.4727300834932942,36,3.2483391139784223,-2.0197507595383866
2.367,0.5448870661302289,36,3.2483391139784223,-2.0197507595383866
-1.917,0.889430098550771,37,-2.9443047809227347,1.3301909065543671
-1.724,0.5738701826608354,37,-2.9443047809227347,1.3301909065543671
-1.426,0.12200104287212106,37,-2.9443047809227347,1.3301909065543671
-1.119,-0.24623950400779804,37,-2.9443047809227347,1.3301909065543671
-1.015,-0.3378891666970508,37,-2.9443047809227347,1.3301909065543671
-0.935,-0.39443715483997854,37,-2.9443047809227347,1.3301909065543671
-0.927,-0.39937697036468867,37,-2.9443047809227347,1.3301909065543671
-0.807,-0.45707469288034586,37,-2.9443047809227347,1.3301909065543671
-0.803,-0.45845659948127654,37,-2.9443047809227347,1.3301909065543671
-0.803,-0.45845659948127654,37,-2.9443047809227347,1.3301909065543671
-0.793,-0.4617553883336019,37,-2.9443047809227347,1.3301909065543671
-0.702,-0.48169379742454,37,-2.9443047809227347,1.3301909065543671
-0.576,-0.4806133829444251,37,-2.9443047809227347,1.3301909065543671
-0.455,-0.4505941172978924,37,-2.9443047809227347,1.3301909065543671
-0.432,-0.44196108296993236,37,-2.9443047809227347,1.3301909065543671
-0.265,-0.3550529593642804,37,-2.9443047809227347,1.3301909065543671
-0.262,-0.3531426796844243,37,-2.9443047809227347,1.3301909065543671
-0.182,-0.2983190055786938,37,-2.9443047809227347,1.3301909065543671
-0.178,-0.2953923169682485,37,-2.9443047809227347,1.3301909065543671
-0.021,-0.16902550596881974,37,-2.9443047809227347,1.3301909065543671
-0.015,-0.1638196130400175,37,-2.9443047809227347,1.3301909065543671
0.047,-0.10883984302530703,37,-2.9443047809227347,1.3301909065543671
0.055,-0.10161351267568573,37,-2.9443047809227347,1.3301909065543671
0.195,0.026202934081964203,37,-2.9443047809227347,1.3301909065543671
0.222,0.05043029828542356,37,-2.9443047809227347,1.3301909065543671
0.264,0.08732786760821186,37,-2.9443047809227347,1.3301909065543671
0.297,0.11548169945925835,37,-2.9443047809227347,1.3301909065543671
0.34,0.15091590859675247,37,-2.9443047809227347,1.3301909065543671
0.487,0.26096624784452743,37,-2.9443047809227347,1.3301909065543671
0.665,0.3704115276190349,37,-2.9443047809227347,1.3301909065543671
0.764,0.4201212129954376,37,-2.9443047809227347,1.3301909065543671
1.023,0.5383249844541453,37,-2.9443047809227347,1.3301909065543671
1.132,0.5977115053645842,37,-2.9443047809227347,1.3301909065543671
1.133,0.5983153163831418,37,-2.9443047809227347,1.3301909065543671
1.342,0.7466148759991488,37,-2.9443047809227347,1.3301909065543671
1.465,0.8465088842798096,37,-2.9443047809227347,1.3301909065543671
1.472,0.8522947661550692,37,-2.9443047809227347,1.3301909065543671
2.086,1.2540645519038807,37,-2.9443047809227347,1.3301909065543671
2.367,1.288119988326099,37,-2.9443047809227347,1.3301909065543671
-1.917,-0.14105759897912848,38,6.998207628151725,-1.5650134013573314
-1.724,-0.2654075342435267,38,6.998207628151725,-1.5650134013573314
-1.426,-0.45600466289994984,38,6.998207628151725,-1.5650134013573314
-1.119,-0.6335121298810686,38,6.998207628151725,-1.5650134013573314
-1.015,-0.6793339885540295,38,6.998207628151725,-1.5650134013573314
-0.935,-0.7064458213276742,38,6.998207628151725,-1.5650134013573314
-0.927,-0.7087055255583526,38,6.998207628151725,-1.5650134013573314
-0.807,-0.7318071692666916,38,6.998207628151725,-1.5650134013573314
-0.803,-0.7322162073525489,38,6.998207628151725,-1.5650134013573314
-0.803,-0.7322162073525489,38,6.998207628151725,-1.5650134013573314
-0.793,-0.7331339998734968,38,6.998207628151725,-1.5650134013573314
-0.702,-0.7347853394911736,38,6.998207628151725,-1.5650134013573314
-0.576,-0.7186284384899485,38,6.998207628151725,-1.5650134013573314
-0.455,-0.6862939441111612,38,6.998207628151725,-1.5650134013573314
-0.432,-0.6785952993731899,38,6.998207628151725,-1.5650134013573314
-0.265,-0.6106180796203622,38,6.998207628151725,-1.5650134013573314
-0.262,-0.6092256265278804,38,6.998207628151725,-1.5650134013573314
-0.182,-0.5701751887710783,38,6.998207628151725,-1.5650134013573314
-0.178,-0.5681282711551051,38,6.998207628151725,-1.5650134013573314
-0.021,-0.48124239250712164,38,6.998207628151725,-1.5650134013573314
-0.015,-0.47768363555448484,38,6.998207628151725,-1.5650134013573314
0.047,-0.4399693652890909,38,6.998207628151725,-1.5650134013573314
0.055,-0.4349819544528878,38,6.998207628151725,-1.5650134013573314
0.195,-0.34345002599753593,38,6.998207628151725,-1.5650134013573314
0.222,-0.32490221761278815,38,6.998207628151725,-1.5650134013573314
0.264,-0.29549823765877425,38,6.998207628151725,-1.5650134013573314
0.297,-0.27193514592959606,38,6.998207628151725,-1.5650134013573314
0.34,-0.2406460896848664,38,6.998207628151725,-1.5650134013573314
0.487,-0.12915442142990285,38,6.998207628151725,-1.5650134013573314
0.665,0.01338894650147356,38,6.998207628151725,-1.5650134013573314
0.764,0.09517278870097585,38,6.998207628151725,-1.5650134013573314
1.023,0.31221785556687004,38,6.998207628151725,-1.5650134013573314
1.132,0.4027806118655293,38,6.998207628151725,-1.5650134013573314
1.133,0.40360473892735566,38,6.998207628151725,-1.5650134013573314
1.342,0.5702829670551033,38,6.998207628151725,-1.5650134013573314
1.465,0.6596916339797914,38,6.998207628151725,-1.5650134013573314
1.472,0.6645041754433226,38,6.998207628151725,-1.5650134013573314
2.086,0.9551433855244162,38,6.998207628151725,-1.5650134013573314
2.367,1.0085398690731864,38,6.998207628151725,-1.5650134013573314
-1.917,1.3604297642641603,39,-4.251612391063808,-5.1616226469213
-1.724,0.8615130315754461,39,-4.251612391063808,-5.1616226469213
-1.426,0.153980933653571,39,-4.251612391063808,-5.1616226469213
-1.119,-0.40215349628778935,39,-4.251612391063808,-5.1616226469213
-1.015,-0.5317702185012229,39,-4.251612391063808,-5.1616226469213
-0.935,-0.6066964264551139,39,-4.251612391063808,-5.1616226469213
-0.927,-0.6129191284105139,39,-4.251612391063808,-5.1616226469213
-0.807,-0.6769291016740882,39,-4.251612391063808,-5.1616226469213
-0.803,-0.6780889922362195,39,-4.251612391063808,-5.1616226469213
-0.803,-0.6780889922362195,39,-4.251612391063808,-5.1616226469213
-0.793,-0.6807079390642575,39,-4.251612391063808,-5.1616226469213
-0.702,-0.6866510910494248,39,-4.251612391063808,-5.1616226469213
-0.576,-0.6451931733670238,39,-4.251612391063808,-5.1616226469213
-0.455,-0.5576020196229688,39,-4.251612391063808,-5.1616226469213
-0.432,-0.5364705123062212,39,-4.251612391063808,-5.1616226469213
-0.265,-0.3513339425350324,39,-4.251612391063808,-5.1616226469213
-0.262,-0.3476186296254995,39,-4.251612391063808,-5.1616226469213
-0.182,-0.24549899788469837,39,-4.251612391063808,-5.1616226469213
-0.178,-0.24027461656085322,39,-4.251612391063808,-5.1616226469213
-0.021,-0.030965038646734017,39,-4.251612391063808,-5.1616226469213
-0.015,-0.022887742043822986,39,-4.251612391063808,-5.1616226469213
0.047,0.0604203524075319,39,-4.251612391063808,-5.1616226469213
0.055,0.07112760829943077,39,-4.251612391063808,-5.1616226469213
0.195,0.25452122935803495,39,-4.251612391063808,-5.1616226469213
0.222,0.28855717504012607,39,-4.251612391063808,-5.1616226469213
0.264,0.3402819114171693,39,-4.251612391063808,-5.1616226469213
0.297,0.3797261236068139,39,-4.251612391063808,-5.1616226469213
0.34,0.42933077300235695,39,-4.251612391063808,-5.1616226469213
0.487,0.581532243326262,39,-4.251612391063808,-5.1616226469213
0.665,0.7287108047885862,39,-4.251612391063808,-5.1616226469213
0.764,0.7989108482423907,39,-4.251612391063808,-5.1616226469213
1.023,0.9761284904026125,39,-4.251612391063808,-5.1616226469213
1.132,1.0596630494741666,39,-4.251612391063808,-5.1616226469213
1.133,1.0604699120983612,39,-4.251612391063808,-5.1616226469213
1.342,1.239069709335294,39,-4.251612391063808,-5.1616226469213
1.465,1.342391208258411,39,-4.251612391063808,-5.1616226469213
1.472,1.3478957802708875,39,-4.251612391063808,-5.1616226469213
2.086,1.3934069251117407,39,-4.251612391063808,-5.1616226469213
2.367,0.998710504153654,39,-4.251612391063808,-5.1616226469213
-1.917,0.977877717961293,40,1.6637914413146697,2.154916185106222
-1.724,0.616674584269454,40,1.6637914413146697,2.154916185106222
-1.426,0.10104140333889332,40,1.6637914413146697,2.154916185106222
-1.119,-0.30654008448714465,40,1.6637914413146697,2.154916185106222
-1.015,-0.4041671928546398,40,1.6637914413146697,2.154916185106222
-0.935,-0.46334551985857836,40,1.6637914413146697,2.154916185106222
-0.927,-0.4684878113201147,40,1.6637914413146697,2.154916185106222
-0.807,-0.5287599608742115,40,1.6637914413146697,2.154916185106222
-0.803,-0.5302299626383814,40,1.6637914413146697,2.154916185106222
-0.803,-0.5302299626383814,40,1.6637914413146697,2.154916185106222
-0.793,-0.5337547798805824,40,1.6637914413146697,2.154916185106222
-0.702,-0.5562718505841556,40,1.6637914413146697,2.154916185106222
-0.576,-0.5610981126693435,40,1.6637914413146697,2.154916185106222
-0.455,-0.5407287801503635,40,1.6637914413146697,2.154916185106222
-0.432,-0.534430190884511,40,1.6637914413146697,2.154916185106222
-0.265,-0.4689469469413059,40,1.6637914413146697,2.154916185106222
-0.262,-0.46748655165622,40,1.6637914413146697,2.154916185106222
-0.182,-0.4254076559247162,40,1.6637914413146697,2.154916185106222
-0.178,-0.42315498858910533,40,1.6637914413146697,2.154916185106222
-0.021,-0.3255574396378929,40,1.6637914413146697,2.154916185106222
-0.015,-0.32152544407813943,40,1.6637914413146697,2.154916185106222
0.047,-0.27890462289183043,40,1.6637914413146697,2.154916185106222
0.055,-0.27329770517858204,40,1.6637914413146697,2.154916185106222
0.195,-0.17340584606390874,40,1.6637914413146697,2.154916185106222
0.222,-0.15417579059011746,40,1.6637914413146697,2.154916185106222
0.264,-0.12460025708906428,40,1.6637914413146697,2.154916185106222
0.297,-0.10176820917635201,40,1.6637914413146697,2.154916185106222
0.34,-0.0726957605015596,40,1.6637914413146697,2.154916185106222
0.487,0.01993810250424565,40,1.6637914413146697,2.154916185106222
0.665,0.11869944858477707,40,1.6637914413146697,2.154916185106222
0.764,0.16976390035548472,40,1.6637914413146697,2.154916185106222
1.023,0.30338933654392586,40,1.6637914413146697,2.154916185106222
1.132,0.36457702144974913,40,1.6637914413146697,2.154916185106222
1.133,0.3651626533177083,40,1.6637914413146697,2.154916185106222
1.342,0.4967536970033698,40,1.6637914413146697,2.154916185106222
1.465,0.580004923319011,40,1.6637914413146697,2.154916185106222
1.472,0.5847985108655661,40,1.6637914413146697,2.154916185106222
2.086,0.9522646158680425,40,1.6637914413146697,2.154916185106222
2.367,1.0428080030392672,40,1.6637914413146697,2.154916185106222
-1.917,0.9330020552191218,41,-0.27673816916844124,2.601869465740055
-1.724,0.6273797579496232,41,-0.27673816916844124,2.601869465740055
-1.426,0.18452607138970453,41,-0.27673816916844124,2.601869465740055
-1.119,-0.18925171754161424,41,-0.27673816916844124,2.601869465740055
-1.015,-0.28604445271666956,41,-0.27673816916844124,2.601869465740055
-0.935,-0.3478211425766751,41,-0.27673816916844124,2.601869465740055
-0.927,-0.3533605577579691,41,-0.27673816916844124,2.601869465740055
-0.807,-0.42226794592570355,41,-0.27673816916844124,2.601869465740055
-0.803,-0.4241070552370995,41,-0.27673816916844124,2.601869465740055
-0.803,-0.4241070552370995,41,-0.27673816916844124,2.601869465740055
-0.793,-0.4285759562312809,41,-0.27673816916844124,2.601869465740055
-0.702,-0.4609947463724215,41,-0.27673816916844124,2.601869465740055
-0.576,-0.48288826114181255,41,-0.27673816916844124,2.601869465740055
-0.455,-0.4815012770280399,41,-0.27673816916844124,2.601869465740055
-0.432,-0.4789978388401794,41,-0.27673816916844124,2.601869465740055
-0.265,-0.4415852223147408,41,-0.27673816916844124,2.601869465740055
-0.262,-0.44062381736464573,41,-0.27673816916844124,2.601869465740055
-0.182,-0.41150940773949785,41,-0.27673816916844124,2.601869465740055
-0.178,-0.40988133753978084,41,-0.27673816916844124,2.601869465740055
-0.021,-0.33335335752943185,41,-0.27673816916844124,2.601869465740055
-0.015,-0.3299436496165878,41,-0.27673816916844124,2.601869465740055
0.047,-0.2926478729934695,41,-0.27673816916844124,2.601869465740055
0.055,-0.28756375817631946,41,-0.27673816916844124,2.601869465740055
0.195,-0.18893883549954166,41,-0.27673816916844124,2.601869465740055
0.222,-0.16790403186426892,41,-0.27673816916844124,2.601869465740055
0.264,-0.13397986287861194,41,-0.27673816916844124,2.601869465740055
0.297,-0.1063631468051675,41,-0.27673816916844124,2.601869465740055
0.34,-0.0692265514037908,41,-0.27673816916844124,2.601869465740055
0.487,0.06556717898454426,41,-0.27673816916844124,2.601869465740055
0.665,0.23848770080350812,41,-0.27673816916844124,2.601869465740055
0.764,0.3360526115747088,41,-0.27673816916844124,2.601869465740055
1.023,0.582701288617135,41,-0.27673816916844124,2.601869465740055
1.132,0.6779104971224827,41,-0.27673816916844124,2.601869465740055
1.133,0.6787517421878341,41,-0.27673816916844124,2.601869465740055
1.342,0.8399963859725404,41,-0.27673816916844124,2.601869465740055
1.465,0.9199572226535202,41,-0.27673816916844124,2.601869465740055
1.472,0.92414578593562835,41,-0.27673816916844124,2.601869465740055
2.086,1.135860716680717,41,-0.27673816916844124,2.601869465740055
2.367,1.1413399773621804,41,-0.27673816916844124,2.601869465740055
-1.917,0.8653881667550487,42,3.125989104150173,5.303753364965439
-1.724,0.5677384431145095,42,3.125989104150173,5.303753364965439
-1.426,0.13869310606458,42,3.125989104150173,5.303753364965439
-1.119,-0.21395032570482247,42,3.125989104150173,5.303753364965439
-1.015,-0.3061454935752854,42,3.125989104150173,5.303753364965439
-0.935,-0.3671750913044437,42,3.125989104150173,5.303753364965439
-0.927,-0.37281632920562335,42,3.125989104150173,5.303753364965439
-0.807,-0.4476637233180133,42,3.125989104150173,5.303753364965439
-0.803,-0.44984843456261997,42,3.125989104150173,5.303753364965439
-0.803,-0.44984843456261997,42,3.125989104150173,5.303753364965439
-0.793,-0.45522403650094206,42,3.125989104150173,5.303753364965439
-0.702,-0.49831621769239315,42,3.125989104150173,5.303753364965439
-0.576,-0.5391258125127941,42,3.125989104150173,5.303753364965439
-0.455,-0.5546645203638714,42,3.125989104150173,5.303753364965439
-0.432,-0.5547544028706214,42,3.125989104150173,5.303753364965439
-0.265,-0.5274216013568773,42,3.125989104150173,5.303753364965439
-0.262,-0.5264965423335851,42,3.125989104150173,5.303753364965439
-0.182,-0.49645302681950065,42,3.125989104150173,5.303753364965439
